Potential Duplicate,id,title,title_arabic,title_french,country_id,cultural_context_id,audio_url,audio_duration,audio_file_size,audio_format,audio_bitrate,audio_sample_rate,description,description_arabic,description_french,lyrics,lyrics_arabic,lyrics_french,tags,chant_type,football_team,tournament,historical_significance,is_official,is_traditional,is_verified,verification_notes,verified_by,verified_at,copyright_status,copyright_holder,license_type,license_expires_at,attribution_required,creator_user_id,community_submitted,community_notes,play_count,download_count,share_count,like_count,average_rating,rating_count,status,moderation_notes,moderated_by,moderated_at,language,dialect,region,meta_title,meta_description,slug,recorded_date,uploaded_at,created_at,updated_at,audio_bucket_url,artist,year,hashtags,viral_moment_en,viral_moment_ar,viral_moment_fr,viral_moment_pt,youtube_url
False,ee7a2b60-f62e-47d4-89b8-9d5dac8130a7,Venez Célébrer,,,d55ebd0f-af76-4c7d-bf58-f7dcbd8aa26b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/VenezCelebrer.mp3,227,3636989.0,mp3,128000.0,0.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:16:45.524707+00,2025-11-23 15:16:45.524707+00,2025-11-23 15:16:45.524707+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Cameroon/VenezCelebrer.mp3,,,[],,,,,
False,f7ef6179-4931-40fb-9b4a-74e1103ff7ee,Dr Congo   Ba Ike Ya Congo Ba Kei Na Quarts ! Esengo To S...,,,b123a6d4-6579-48b4-bcac-56e809f055ab,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/DRCongoBaikeyaCongobakeinaQuarts_Esengotos.mp3,33,534447.0,mp3,188271.0,8000.0,"{""en"":""Football chant for dr_congo national team"",""fr"":""Chant de football pour l'équipe nationale du dr_congo"",""pt"":""Cântico de futebol para a seleção do dr_congo"",""ar"":""هتاف كرة القدم لمنتخب dr_congo""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:32:35.470519+00,2025-11-24 10:32:35.470519+00,2025-11-24 10:32:35.470519+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/DRCongoBaikeyaCongobakeinaQuarts_Esengotos.mp3,,,[],,,,,
False,42dc0128-7e49-46d6-a315-c77edde71ecd,Dr Congo   Kenya X Drc Chan 2024 Opener,,,b123a6d4-6579-48b4-bcac-56e809f055ab,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/DRCongoKenyaxDRCCHAN2024Opener.mp3,65,1047320.0,mp3,56000.0,8000.0,"{""en"":""Football chant for dr_congo national team"",""fr"":""Chant de football pour l'équipe nationale du dr_congo"",""pt"":""Cântico de futebol para a seleção do dr_congo"",""ar"":""هتاف كرة القدم لمنتخب dr_congo""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:32:38.516153+00,2025-11-24 10:32:38.516153+00,2025-11-24 10:32:38.516153+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/DRCongoKenyaxDRCCHAN2024Opener.mp3,,,[],,,,,
False,d8ea6f44-2f9c-41c9-8181-3f7e945e20bd,Dr Congo Players Celebration,,,b123a6d4-6579-48b4-bcac-56e809f055ab,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/DRCongoplayerscelebration.mp3,13,213679.0,mp3,80000.0,32000.0,"{""en"":""Football chant for dr_congo national team"",""fr"":""Chant de football pour l'équipe nationale du dr_congo"",""pt"":""Cântico de futebol para a seleção do dr_congo"",""ar"":""هتاف كرة القدم لمنتخب dr_congo""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:32:39.235375+00,2025-11-24 10:32:39.235375+00,2025-11-24 10:32:39.235375+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/DRCongoplayerscelebration.mp3,,,[],,,,,
False,d8660965-2953-48b1-9b45-b5b6c892a875,Fimbu (Original),,,b123a6d4-6579-48b4-bcac-56e809f055ab,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/FimbuOriginal.mp3,470,7517319.0,mp3,2598685.0,88200.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:32:48.284408+00,2025-11-24 10:32:48.284408+00,2025-11-24 10:32:48.284408+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/FimbuOriginal.mp3,,,[],,,,,
False,91bd0d36-fc54-43ea-96e7-fb751356afb4,"Four Semifinalists (2024 Afcon) Dancing   Nigeria, South ...",,,b123a6d4-6579-48b4-bcac-56e809f055ab,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/FourSemifinalists_2024AFCON_DancingNigeria_South.mp3,57,916341.0,mp3,1862501.0,96000.0,"{""en"":""Football chant for dr_congo national team"",""fr"":""Chant de football pour l'équipe nationale du dr_congo"",""pt"":""Cântico de futebol para a seleção do dr_congo"",""ar"":""هتاف كرة القدم لمنتخب dr_congo""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:32:49.685049+00,2025-11-24 10:32:49.685049+00,2025-11-24 10:32:49.685049+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/FourSemifinalists_2024AFCON_DancingNigeria_South.mp3,,,[],,,,,
False,053c3556-e2b0-4963-8edd-60d79a9a1271,Maitre Gims chante pour les Léopards,,,b123a6d4-6579-48b4-bcac-56e809f055ab,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/MaitreGimschantepourlesLeopards.mp3,195,3114449.0,mp3,184626.0,24000.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:32:53.995676+00,2025-11-24 10:32:53.995676+00,2025-11-24 10:32:53.995676+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/MaitreGimschantepourlesLeopards.mp3,,,[],,,,,
False,ccccd892-9031-4f42-a356-c3456dbc5e09,Pre Match Festive# Nigeria Vs Dr Congo 2025 At Moulay El ...,,,b123a6d4-6579-48b4-bcac-56e809f055ab,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/PREMATCHFESTIVE_NigeriavsDRCongo2025atMoulayEl.mp3,169,2707566.0,mp3,1044504.0,11025.0,"{""en"":""Football chant for dr_congo national team"",""fr"":""Chant de football pour l'équipe nationale du dr_congo"",""pt"":""Cântico de futebol para a seleção do dr_congo"",""ar"":""هتاف كرة القدم لمنتخب dr_congo""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:32:57.477565+00,2025-11-24 10:32:57.477565+00,2025-11-24 10:32:57.477565+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/PREMATCHFESTIVE_NigeriavsDRCongo2025atMoulayEl.mp3,,,[],,,,,
False,4c8fbff2-2042-479a-ba4d-a819c44490eb,"Zaire Didnt Fully Understand The Free, World Cup 1974, Br...",,,b123a6d4-6579-48b4-bcac-56e809f055ab,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/Zairedidntfullyunderstandthefree_WorldCup1974_Br.mp3,31,488394.0,mp3,201092.0,44100.0,"{""en"":""Football chant for dr_congo national team"",""fr"":""Chant de football pour l'équipe nationale du dr_congo"",""pt"":""Cântico de futebol para a seleção do dr_congo"",""ar"":""هتاف كرة القدم لمنتخب dr_congo""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:32:58.282253+00,2025-11-24 10:32:58.282253+00,2025-11-24 10:32:58.282253+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/DR%20Congo/Zairedidntfullyunderstandthefree_WorldCup1974_Br.mp3,,,[],,,,,
False,60986ba8-bbbb-4542-88e6-211226c930a8,Egypt   Mo Salah Song   Running Down The Wing. Live From ...,,,f5bc6bba-83b6-4441-9a2d-c1d14f338b5b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptMoSalahSongRunningdownthewing_Livefrom.mp3,87,1390802.0,mp3,56000.0,48000.0,"{""en"":""Football chant for egypt national team"",""fr"":""Chant de football pour l'équipe nationale du egypt"",""pt"":""Cântico de futebol para a seleção do egypt"",""ar"":""هتاف كرة القدم لمنتخب egypt""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:14:01.300689+00,2025-11-23 04:14:01.300689+00,2025-11-23 04:14:01.300689+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptMoSalahSongRunningdownthewing_Livefrom.mp3,,,[],,,,,
False,15e43899-a900-449b-b01b-42afdd8d671c,Egypt   Mo Salah Song   Running Down The Wing. Live From ...,,,f5bc6bba-83b6-4441-9a2d-c1d14f338b5b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptMoSalahSongRunningdownthewing_Livefrom.mp3,87,1390802.0,mp3,56000.0,48000.0,"{""en"":""Football chant for egypt national team"",""fr"":""Chant de football pour l'équipe nationale du egypt"",""pt"":""Cântico de futebol para a seleção do egypt"",""ar"":""هتاف كرة القدم لمنتخب egypt""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 13:58:03.568845+00,2025-11-23 13:58:03.568845+00,2025-11-23 13:58:03.568845+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptMoSalahSongRunningdownthewing_Livefrom.mp3,,,[],,,,,
False,cacfd69b-1356-4a70-b4bf-cd0997181af5,Egypt   Mo Salah Song   Running Down The Wing. Live From ...,,,f5bc6bba-83b6-4441-9a2d-c1d14f338b5b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptMoSalahSongRunningdownthewing_Livefrom.mp3,87,1390802.0,mp3,56000.0,48000.0,"{""en"":""Football chant for egypt national team"",""fr"":""Chant de football pour l'équipe nationale du egypt"",""pt"":""Cântico de futebol para a seleção do egypt"",""ar"":""هتاف كرة القدم لمنتخب egypt""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:14:49.001438+00,2025-11-23 15:14:49.001438+00,2025-11-23 15:14:49.001438+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptMoSalahSongRunningdownthewing_Livefrom.mp3,,,[],,,,,
False,fa128c3b-4ea0-4c91-aec4-0e5e660c4b26,اغنية و لا خر يوم   Egypt World Cup 2018 Song,,,f5bc6bba-83b6-4441-9a2d-c1d14f338b5b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptWorldCup2018song.mp3,229,3669129.0,mp3,5718961.0,0.0,"{""en"":""Football chant for egypt national team"",""fr"":""Chant de football pour l'équipe nationale du egypt"",""pt"":""Cântico de futebol para a seleção do egypt"",""ar"":""هتاف كرة القدم لمنتخب egypt""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:16:50.502095+00,2025-11-23 15:16:50.502095+00,2025-11-23 15:16:50.502095+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptWorldCup2018song.mp3,,,[],,,,,
False,7d4c700d-e449-4bce-84cb-d73203a3151c,اغنية و لا خر يوم   Egypt World Cup 2018 Song,,,f5bc6bba-83b6-4441-9a2d-c1d14f338b5b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptWorldCup2018song.mp3,229,3669129.0,mp3,5718961.0,0.0,"{""en"":""Football chant for egypt national team"",""fr"":""Chant de football pour l'équipe nationale du egypt"",""pt"":""Cântico de futebol para a seleção do egypt"",""ar"":""هتاف كرة القدم لمنتخب egypt""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:32:46.866232+00,2025-11-23 04:32:46.866232+00,2025-11-23 04:32:46.866232+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptWorldCup2018song.mp3,,,[],,,,,
False,58d99a7b-1858-474d-a734-4bb51a28a7a5,Egypt   World Cup Fans Refuse To Engage With Israeli Repo...,,,f5bc6bba-83b6-4441-9a2d-c1d14f338b5b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptWorldCupfansrefusetoengagewithIsraelirepo.mp3,45,712299.0,mp3,144000.0,8000.0,"{""en"":""Football chant for egypt national team"",""fr"":""Chant de football pour l'équipe nationale du egypt"",""pt"":""Cântico de futebol para a seleção do egypt"",""ar"":""هتاف كرة القدم لمنتخب egypt""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 13:58:30.552812+00,2025-11-23 13:58:30.552812+00,2025-11-23 13:58:30.552812+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptWorldCupfansrefusetoengagewithIsraelirepo.mp3,,,[],,,,,
False,09156e2b-e233-4bfa-94df-99fffe05abf4,Egypt   World Cup Fans Refuse To Engage With Israeli Repo...,,,f5bc6bba-83b6-4441-9a2d-c1d14f338b5b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptWorldCupfansrefusetoengagewithIsraelirepo.mp3,45,712299.0,mp3,144000.0,8000.0,"{""en"":""Football chant for egypt national team"",""fr"":""Chant de football pour l'équipe nationale du egypt"",""pt"":""Cântico de futebol para a seleção do egypt"",""ar"":""هتاف كرة القدم لمنتخب egypt""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:15:50.478572+00,2025-11-23 04:15:50.478572+00,2025-11-23 04:15:50.478572+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptWorldCupfansrefusetoengagewithIsraelirepo.mp3,,,[],,,,,
False,ff489850-f13a-4402-99c7-15d83b2824c0,Egypt   World Cup Fans Refuse To Engage With Israeli Repo...,,,f5bc6bba-83b6-4441-9a2d-c1d14f338b5b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptWorldCupfansrefusetoengagewithIsraelirepo.mp3,45,712299.0,mp3,144000.0,8000.0,"{""en"":""Football chant for egypt national team"",""fr"":""Chant de football pour l'équipe nationale du egypt"",""pt"":""Cântico de futebol para a seleção do egypt"",""ar"":""هتاف كرة القدم لمنتخب egypt""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:15:07.725482+00,2025-11-23 15:15:07.725482+00,2025-11-23 15:15:07.725482+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/EgyptWorldCupfansrefusetoengagewithIsraelirepo.mp3,,,[],,,,,
False,d09a3454-bbd1-494c-b315-52fc7c4e24a7,Mo Salah (The Egyptian God),,,f5bc6bba-83b6-4441-9a2d-c1d14f338b5b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/MoSalahTheEgyptianGod.mp3,155,2487313.0,mp3,32000.0,44100.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:22:16.93642+00,2025-11-23 04:22:16.93642+00,2025-11-23 04:22:16.93642+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/MoSalahTheEgyptianGod.mp3,,,[],,,,,
False,61ac0422-4b43-4920-b1e4-aa0aece0f481,Mo Salah (The Egyptian King),,,f5bc6bba-83b6-4441-9a2d-c1d14f338b5b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/MoSalahTheEgyptianKing.mp3,134,2143834.0,mp3,192000.0,44100.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:16:01.526098+00,2025-11-23 15:16:01.526098+00,2025-11-23 15:16:01.526098+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/MoSalahTheEgyptianKing.mp3,,,[],,,,,
False,c9f3f81d-004f-44f5-8ac4-6d5352864989,Mo Salah (The Egyptian King),,,f5bc6bba-83b6-4441-9a2d-c1d14f338b5b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/MoSalahTheEgyptianKing.mp3,134,2143834.0,mp3,192000.0,44100.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:25:06.380065+00,2025-11-23 04:25:06.380065+00,2025-11-23 04:25:06.380065+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/MoSalahTheEgyptianKing.mp3,,,[],,,,,
False,dd6daccd-7b49-4cf2-856f-d6e675edcd21,"Supporters Club Sing Their Chants,Ready For Egypt",,,f5bc6bba-83b6-4441-9a2d-c1d14f338b5b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/Supportersclubsingtheirchants_readyforEgypt.mp3,287,4589044.0,mp3,128000.0,44100.0,"{""en"":""Football chant for egypt national team"",""fr"":""Chant de football pour l'équipe nationale du egypt"",""pt"":""Cântico de futebol para a seleção do egypt"",""ar"":""هتاف كرة القدم لمنتخب egypt""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 15:16:25.759206+00,2025-11-23 15:16:25.759206+00,2025-11-23 15:16:25.759206+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/Supportersclubsingtheirchants_readyforEgypt.mp3,,,[],,,,,
False,c6540c5d-d6f2-4d8f-8540-41734ad1c0f7,"Supporters Club Sing Their Chants,Ready For Egypt",,,f5bc6bba-83b6-4441-9a2d-c1d14f338b5b,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/Supportersclubsingtheirchants_readyforEgypt.mp3,287,4589044.0,mp3,128000.0,44100.0,"{""en"":""Football chant for egypt national team"",""fr"":""Chant de football pour l'équipe nationale du egypt"",""pt"":""Cântico de futebol para a seleção do egypt"",""ar"":""هتاف كرة القدم لمنتخب egypt""}",,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 04:29:27.5833+00,2025-11-23 04:29:27.5833+00,2025-11-23 04:29:27.5833+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Egypt/Supportersclubsingtheirchants_readyforEgypt.mp3,,,[],,,,,
False,5efbdca6-e618-424f-b434-88a8691752a5,Les Panthères Vont Tuer,,,60b0b150-fdd9-4ec2-8be2-885a14ec0f85,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Gabon/LesPantheresVontTuer.mp3,251,4009966.0,mp3,40000.0,44100.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 23:59:21.87785+00,2025-11-23 23:59:21.87785+00,2025-11-23 23:59:21.87785+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Gabon/LesPantheresVontTuer.mp3,,,[],,,,,
False,afccf427-2702-4246-b017-b64eebd18623,1er Gaou,,,ac7b9b97-71b5-40e8-b92e-f9db826e704f,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Ivory%20Coast/1erGaou.mp3,199,3178517.0,mp3,416000.0,44100.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:32:40.892461+00,2025-11-24 10:32:40.892461+00,2025-11-24 10:32:40.892461+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Ivory%20Coast/1erGaou.mp3,,,[],,,,,
False,ef591ded-4002-4039-9e3d-33c263e46b6d,Coup du Marteau,,,ac7b9b97-71b5-40e8-b92e-f9db826e704f,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Ivory%20Coast/CoupduMarteau.mp3,180,2874269.0,mp3,32000.0,22050.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:32:44.545772+00,2025-11-24 10:32:44.545772+00,2025-11-24 10:32:44.545772+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Ivory%20Coast/CoupduMarteau.mp3,,,[],,,,,
False,dc4f96b2-b0b7-47a6-9fa7-46db78a7fcf4,Eléphants (Hymne Officieux),,,ac7b9b97-71b5-40e8-b92e-f9db826e704f,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Ivory%20Coast/ElephantsHymneOfficieux.mp3,355,5682897.0,mp3,48000.0,22050.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-24 10:32:50.355599+00,2025-11-24 10:32:50.355599+00,2025-11-24 10:32:50.355599+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Ivory%20Coast/ElephantsHymneOfficieux.mp3,,,[],,,,,
False,445cbbbe-bc04-4cef-a2f3-b7d6e6c994e7,Allez Les Aigles,,,5a0e505c-a359-4f88-bdbd-23914a4663aa,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Mali/AllezLesAigles.mp3,191,3060379.0,mp3,368419.0,7350.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 23:59:21.410029+00,2025-11-23 23:59:21.410029+00,2025-11-23 23:59:21.410029+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Mali/AllezLesAigles.mp3,,,[],,,,,
False,94870a36-e1db-4437-86d4-7c750b429927,Mali Denou,,,5a0e505c-a359-4f88-bdbd-23914a4663aa,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Mali/MaliDenou.mp3,275,4402265.0,mp3,366688.0,24000.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 23:59:40.787402+00,2025-11-23 23:59:40.787402+00,2025-11-23 23:59:40.787402+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Mali/MaliDenou.mp3,,,[],,,,,
False,16c071a5-b606-4211-83c0-44be6314d2cb,Dirou_Niyya_(Official_Fan_Chant),,,fe8ca458-8768-4981-8d1b-b31a7b9ffedb,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Morocco/Dirou_Niyya_(Official_Fan_Chant).mp3,198,3162751.0,mp3,2180501.0,32000.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 02:48:18.385925+00,2025-11-23 02:48:18.385925+00,2025-11-23 02:48:18.385925+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Morocco/Dirou_Niyya_(Official_Fan_Chant).mp3,,,[],,,,,
False,a87ab85a-c596-439e-8177-a5c216ee9db8,Dirou_Niyya_(Official_Fan_Chant),,,fe8ca458-8768-4981-8d1b-b31a7b9ffedb,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Morocco/Dirou_Niyya_(Official_Fan_Chant).mp3,198,3162751.0,mp3,2180501.0,32000.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 03:06:59.00084+00,2025-11-23 03:06:59.00084+00,2025-11-23 03:06:59.00084+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/chants/ma/a87ab85a-c596-439e-8177-a5c216ee9db8-dirou-niyya-official-fan-chant.mp3,,,[],,,,,
False,f4a28615-db21-42e5-9e34-907775bfad8f,Dirou_Niyya_(Official_Fan_Chant),,,fe8ca458-8768-4981-8d1b-b31a7b9ffedb,,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Morocco/Dirou_Niyya_Official_Fan_Chant.mp3,198,3162751.0,mp3,2180501.0,32000.0,,,,,,,,Stadium Chant,,,,False,False,False,,,,,,,,,,False,,0,0,0,0,0.0,0,active,,,,,,,,,,,2025-11-23 13:59:04.636837+00,2025-11-23 13:59:04.636837+00,2025-11-23 13:59:04.636837+00,https://ximimrsirfdetsdxcfgl.supabase.co/storage/v1/object/public/chants_bucket/seeded/Morocco/Dirou_Niyya_Official_Fan_Chant.mp3,,,[],,,,,
